name,Catalyst,Imine,Thiol,Output,Product
916,O=P1(O)OC2=C(C3=CC=C(S(F)(F)(F)(F)F)C=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=C(S(F)(F)(F)(F)F)C=C6)=CC7=C5C=CC=C7,O=C(C1=CC=CC=C1)/N=C/C2=CC=CC=C2,CCS,0.589002233,O=C(NC(SCC)c1ccccc1)c2ccccc2
917,O=P1(O)OC2=C(C3=CC=C(S(F)(F)(F)(F)F)C=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=C(S(F)(F)(F)(F)F)C=C6)=CC7=C5C=CC=C7,O=C(C1=CC=CC=C1)/N=C/C2=CC=CC=C2,SC1=CC=C(OC)C=C1,1.17989059,O=C(NC(Sc1ccc(OC)cc1)c2ccccc2)c3ccccc3
918,O=P1(O)OC2=C(C3=CC=C(S(F)(F)(F)(F)F)C=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=C(S(F)(F)(F)(F)F)C=C6)=CC7=C5C=CC=C7,O=C(C1=CC=CC=C1)/N=C/C2=CC=CC=C2,SC1=CC=CC=C1,0.981980567,O=C(NC(Sc1ccccc1)c2ccccc2)c3ccccc3
919,O=P1(O)OC2=C(C3=CC=C(S(F)(F)(F)(F)F)C=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=C(S(F)(F)(F)(F)F)C=C6)=CC7=C5C=CC=C7,O=C(C1=CC=CC=C1)/N=C/C2=CC=CC=C2,SC1=CC=CC=C1C,1.074990526,O=C(NC(Sc1ccccc1C)c2ccccc2)c3ccccc3
920,O=P1(O)OC2=C(C3=CC=C(S(F)(F)(F)(F)F)C=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=C(S(F)(F)(F)(F)F)C=C6)=CC7=C5C=CC=C7,O=C(C1=CC=CC=C1)/N=C/C2=CC=CC=C2,SC1CCCCC1,0.559297578,O=C(NC(SC1CCCCC1)c2ccccc2)c3ccccc3
921,O=P1(O)OC2=C(C3=CC=C(S(F)(F)(F)(F)F)C=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=C(S(F)(F)(F)(F)F)C=C6)=CC7=C5C=CC=C7,O=C(C1=CC=CC=C1)/N=C/C2=CC=CC3=C2C=CC=C3,CCS,0.419377753,O=C(NC(SCC)c1cccc2ccccc12)c3ccccc3
922,O=P1(O)OC2=C(C3=CC=C(S(F)(F)(F)(F)F)C=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=C(S(F)(F)(F)(F)F)C=C6)=CC7=C5C=CC=C7,O=C(C1=CC=CC=C1)/N=C/C2=CC=CC3=C2C=CC=C3,SC1=CC=C(OC)C=C1,1.125722444,O=C(NC(Sc1ccc(OC)cc1)c2cccc3ccccc23)c4ccccc4
923,O=P1(O)OC2=C(C3=CC=C(S(F)(F)(F)(F)F)C=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=C(S(F)(F)(F)(F)F)C=C6)=CC7=C5C=CC=C7,O=C(C1=CC=CC=C1)/N=C/C2=CC=CC3=C2C=CC=C3,SC1=CC=CC=C1,1.17989059,O=C(NC(Sc1ccccc1)c2cccc3ccccc23)c4ccccc4
924,O=P1(O)OC2=C(C3=CC=C(S(F)(F)(F)(F)F)C=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=C(S(F)(F)(F)(F)F)C=C6)=CC7=C5C=CC=C7,O=C(C1=CC=CC=C1)/N=C/C2=CC=CC3=C2C=CC=C3,SC1=CC=CC=C1C,1.125722444,O=C(NC(Sc1c(C)cccc1)c2cccc3ccccc23)c4ccccc4
925,O=P1(O)OC2=C(C3=CC=C(S(F)(F)(F)(F)F)C=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=C(S(F)(F)(F)(F)F)C=C6)=CC7=C5C=CC=C7,O=C(C1=CC=CC=C1)/N=C/C2=CC=CC3=C2C=CC=C3,SC1CCCCC1,0.589002233,O=C(NC(SC1CCCCC1)c2cccc3ccccc23)c4ccccc4
926,O=P1(O)OC2=C(C3=CC=CC=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=CC=C6)=CC7=C5C=CC=C7,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(C(F)(F)F)C=C2,CCS,0.501758501,O=C(NC(SCC)c1ccc(C(F)(F)F)cc1)c2ccccc2
927,O=P1(O)OC2=C(C3=CC=CC=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=CC=C6)=CC7=C5C=CC=C7,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(C(F)(F)F)C=C2,SC1=CC=C(OC)C=C1,1.125722444,O=C(NC(Sc1ccc(OC)cc1)c2ccc(C(F)(F)F)cc2)c3ccccc3
928,O=P1(O)OC2=C(C3=CC=CC=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=CC=C6)=CC7=C5C=CC=C7,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(C(F)(F)F)C=C2,SC1=CC=CC=C1,1.17989059,O=C(NC(Sc1ccccc1)c2ccc(C(F)(F)F)cc2)c3ccccc3
929,O=P1(O)OC2=C(C3=CC=CC=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=CC=C6)=CC7=C5C=CC=C7,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(C(F)(F)F)C=C2,SC1=CC=CC=C1C,1.238109014,O=C(NC(Sc1ccccc1C)c2ccc(C(F)(F)F)cc2)c3ccccc3
930,O=P1(O)OC2=C(C3=CC=CC=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=CC=C6)=CC7=C5C=CC=C7,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(C(F)(F)F)C=C2,SC1CCCCC1,0.715545793,O=C(NC(SC1CCCCC1)c2ccc(C(F)(F)F)cc2)c3ccccc3
931,O=P1(O)OC2=C(C3=CC=CC=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=CC=C6)=CC7=C5C=CC=C7,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(Cl)C=C2Cl,CCS,0.392793996,Clc1cc(Cl)c(C(SCC)NC(c2ccccc2)=O)cc1
932,O=P1(O)OC2=C(C3=CC=CC=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=CC=C6)=CC7=C5C=CC=C7,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(Cl)C=C2Cl,SC1=CC=C(OC)C=C1,1.301167112,Clc1cc(Cl)c(C(Sc2ccc(OC)cc2)NC(c3ccccc3)=O)cc1
933,O=P1(O)OC2=C(C3=CC=CC=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=CC=C6)=CC7=C5C=CC=C7,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(Cl)C=C2Cl,SC1=CC=CC=C1,1.17989059,Clc1cc(Cl)c(C(Sc2ccccc2)NC(c3ccccc3)=O)cc1
934,O=P1(O)OC2=C(C3=CC=CC=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=CC=C6)=CC7=C5C=CC=C7,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(Cl)C=C2Cl,SC1=CC=CC=C1C,1.027207628,Clc1cc(Cl)c(C(Sc2ccccc2C)NC(c3ccccc3)=O)cc1
935,O=P1(O)OC2=C(C3=CC=CC=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=CC=C6)=CC7=C5C=CC=C7,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(Cl)C=C2Cl,SC1CCCCC1,0.559297578,Clc1cc(Cl)c(C(SC2CCCCC2)NC(c3ccccc3)=O)cc1
936,O=P1(O)OC2=C(C3=CC=CC=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=CC=C6)=CC7=C5C=CC=C7,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,CCS,0.473819986,COc1ccc(C(SCC)NC(c2ccccc2)=O)cc1
937,O=P1(O)OC2=C(C3=CC=CC=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=CC=C6)=CC7=C5C=CC=C7,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,SC1=CC=C(OC)C=C1,1.125722444,COc1ccc(C(Sc2ccc(OC)cc2)NC(c3ccccc3)=O)cc1
938,O=P1(O)OC2=C(C3=CC=CC=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=CC=C6)=CC7=C5C=CC=C7,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,SC1=CC=CC=C1,1.125722444,COc1ccc(C(Sc2ccccc2)NC(c3ccccc3)=O)cc1
939,O=P1(O)OC2=C(C3=CC=CC=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=CC=C6)=CC7=C5C=CC=C7,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,SC1=CC=CC=C1C,1.125722444,COc1ccc(C(Sc2ccccc2C)NC(c3ccccc3)=O)cc1
940,O=P1(O)OC2=C(C3=CC=CC=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=CC=C6)=CC7=C5C=CC=C7,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,SC1CCCCC1,0.619408639,COc1ccc(C(SC2CCCCC2)NC(c3ccccc3)=O)cc1
941,O=P1(O)OC2=C(C3=CC=CC=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=CC=C6)=CC7=C5C=CC=C7,O=C(C1=CC=CC=C1)/N=C/C2=CC=CC=C2,CCS,0.501758501,O=C(NC(SCC)c1ccccc1)c2ccccc2
942,O=P1(O)OC2=C(C3=CC=CC=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=CC=C6)=CC7=C5C=CC=C7,O=C(C1=CC=CC=C1)/N=C/C2=CC=CC=C2,SC1=CC=C(OC)C=C1,1.238109014,O=C(NC(Sc1ccc(OC)cc1)c2ccccc2)c3ccccc3
943,O=P1(O)OC2=C(C3=CC=CC=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=CC=C6)=CC7=C5C=CC=C7,O=C(C1=CC=CC=C1)/N=C/C2=CC=CC=C2,SC1=CC=CC=C1,1.17989059,O=C(NC(Sc1ccccc1)c2ccccc2)c3ccccc3
944,O=P1(O)OC2=C(C3=CC=CC=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=CC=C6)=CC7=C5C=CC=C7,O=C(C1=CC=CC=C1)/N=C/C2=CC=CC=C2,SC1=CC=CC=C1C,1.301167112,O=C(NC(Sc1ccccc1C)c2ccccc2)c3ccccc3
945,O=P1(O)OC2=C(C3=CC=CC=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=CC=C6)=CC7=C5C=CC=C7,O=C(C1=CC=CC=C1)/N=C/C2=CC=CC=C2,SC1CCCCC1,0.650583556,O=C(NC(SC1CCCCC1)c2ccccc2)c3ccccc3
946,O=P1(O)OC2=C(C3=CC=CC=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=CC=C6)=CC7=C5C=CC=C7,O=C(C1=CC=CC=C1)/N=C/C2=CC=CC3=C2C=CC=C3,CCS,0.240111033,O=C(NC(SCC)c1cccc2ccccc12)c3ccccc3
947,O=P1(O)OC2=C(C3=CC=CC=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=CC=C6)=CC7=C5C=CC=C7,O=C(C1=CC=CC=C1)/N=C/C2=CC=CC3=C2C=CC=C3,SC1=CC=C(OC)C=C1,1.074990526,O=C(NC(Sc1ccc(OC)cc1)c2cccc3ccccc23)c4ccccc4
948,O=P1(O)OC2=C(C3=CC=CC=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=CC=C6)=CC7=C5C=CC=C7,O=C(C1=CC=CC=C1)/N=C/C2=CC=CC3=C2C=CC=C3,SC1=CC=CC=C1,1.238109014,O=C(NC(Sc1ccccc1)c2cccc3ccccc23)c4ccccc4
949,O=P1(O)OC2=C(C3=CC=CC=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=CC=C6)=CC7=C5C=CC=C7,O=C(C1=CC=CC=C1)/N=C/C2=CC=CC3=C2C=CC=C3,SC1=CC=CC=C1C,1.125722444,O=C(NC(Sc1c(C)cccc1)c2cccc3ccccc23)c4ccccc4
950,O=P1(O)OC2=C(C3=CC=CC=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=CC=C6)=CC7=C5C=CC=C7,O=C(C1=CC=CC=C1)/N=C/C2=CC=CC3=C2C=CC=C3,SC1CCCCC1,0.559297578,O=C(NC(SC1CCCCC1)c2cccc3ccccc23)c4ccccc4
951,O=P1(O)OC2=C(CC)C=C3C(CCCC3)=C2C4=C(O1)C(CC)=CC5=C4CCCC5,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(C(F)(F)F)C=C2,CCS,-0.118834511,O=C(NC(SCC)c1ccc(C(F)(F)F)cc1)c2ccccc2
952,O=P1(O)OC2=C(CC)C=C3C(CCCC3)=C2C4=C(O1)C(CC)=CC5=C4CCCC5,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(C(F)(F)F)C=C2,SC1=CC=C(OC)C=C1,0.264892334,O=C(NC(Sc1ccc(OC)cc1)c2ccc(C(F)(F)F)cc2)c3ccccc3
953,O=P1(O)OC2=C(CC)C=C3C(CCCC3)=C2C4=C(O1)C(CC)=CC5=C4CCCC5,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(C(F)(F)F)C=C2,SC1=CC=CC=C1,0.240111033,O=C(NC(Sc1ccccc1)c2ccc(C(F)(F)F)cc2)c3ccccc3
954,O=P1(O)OC2=C(CC)C=C3C(CCCC3)=C2C4=C(O1)C(CC)=CC5=C4CCCC5,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(C(F)(F)F)C=C2,SC1=CC=CC=C1C,0.315171704,O=C(NC(Sc1ccccc1C)c2ccc(C(F)(F)F)cc2)c3ccccc3
955,O=P1(O)OC2=C(CC)C=C3C(CCCC3)=C2C4=C(O1)C(CC)=CC5=C4CCCC5,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(C(F)(F)F)C=C2,SC1CCCCC1,0.023690626,O=C(NC(SC1CCCCC1)c2ccc(C(F)(F)F)cc2)c3ccccc3
956,O=P1(O)OC2=C(CC)C=C3C(CCCC3)=C2C4=C(O1)C(CC)=CC5=C4CCCC5,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(Cl)C=C2Cl,CCS,-0.240111033,Clc1cc(Cl)c(C(SCC)NC(c2ccccc2)=O)cc1
957,O=P1(O)OC2=C(CC)C=C3C(CCCC3)=C2C4=C(O1)C(CC)=CC5=C4CCCC5,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(Cl)C=C2Cl,SC1=CC=C(OC)C=C1,0.191142101,Clc1cc(Cl)c(C(Sc2ccc(OC)cc2)NC(c3ccccc3)=O)cc1
958,O=P1(O)OC2=C(CC)C=C3C(CCCC3)=C2C4=C(O1)C(CC)=CC5=C4CCCC5,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(Cl)C=C2Cl,SC1=CC=CC=C1,0.419377753,Clc1cc(Cl)c(C(Sc2ccccc2)NC(c3ccccc3)=O)cc1
959,O=P1(O)OC2=C(CC)C=C3C(CCCC3)=C2C4=C(O1)C(CC)=CC5=C4CCCC5,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(Cl)C=C2Cl,SC1=CC=CC=C1C,0.289903935,Clc1cc(Cl)c(C(Sc2ccccc2C)NC(c3ccccc3)=O)cc1
960,O=P1(O)OC2=C(CC)C=C3C(CCCC3)=C2C4=C(O1)C(CC)=CC5=C4CCCC5,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(Cl)C=C2Cl,SC1CCCCC1,0.047400225,Clc1cc(Cl)c(C(SC2CCCCC2)NC(c3ccccc3)=O)cc1
961,O=P1(O)OC2=C(CC)C=C3C(CCCC3)=C2C4=C(O1)C(CC)=CC5=C4CCCC5,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,CCS,-0.09495278,COc1ccc(C(SCC)NC(c2ccccc2)=O)cc1
962,O=P1(O)OC2=C(CC)C=C3C(CCCC3)=C2C4=C(O1)C(CC)=CC5=C4CCCC5,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,SC1=CC=C(OC)C=C1,0.289903935,COc1ccc(C(Sc2ccc(OC)cc2)NC(c3ccccc3)=O)cc1
963,O=P1(O)OC2=C(CC)C=C3C(CCCC3)=C2C4=C(O1)C(CC)=CC5=C4CCCC5,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,SC1=CC=CC=C1,0.240111033,COc1ccc(C(Sc2ccccc2)NC(c3ccccc3)=O)cc1
964,O=P1(O)OC2=C(CC)C=C3C(CCCC3)=C2C4=C(O1)C(CC)=CC5=C4CCCC5,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,SC1=CC=CC=C1C,0.191142101,COc1ccc(C(Sc2ccccc2C)NC(c3ccccc3)=O)cc1
965,O=P1(O)OC2=C(CC)C=C3C(CCCC3)=C2C4=C(O1)C(CC)=CC5=C4CCCC5,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,SC1CCCCC1,-0.047400225,COc1ccc(C(SC2CCCCC2)NC(c3ccccc3)=O)cc1
966,O=P1(O)OC2=C(CC)C=C3C(CCCC3)=C2C4=C(O1)C(CC)=CC5=C4CCCC5,O=C(C1=CC=CC=C1)/N=C/C2=CC=CC=C2,CCS,-0.118834511,O=C(NC(SCC)c1ccccc1)c2ccccc2
967,O=P1(O)OC2=C(CC)C=C3C(CCCC3)=C2C4=C(O1)C(CC)=CC5=C4CCCC5,O=C(C1=CC=CC=C1)/N=C/C2=CC=CC=C2,SC1=CC=C(OC)C=C1,0.118834511,O=C(NC(Sc1ccc(OC)cc1)c2ccccc2)c3ccccc3
968,O=P1(O)OC2=C(CC)C=C3C(CCCC3)=C2C4=C(O1)C(CC)=CC5=C4CCCC5,O=C(C1=CC=CC=C1)/N=C/C2=CC=CC=C2,SC1=CC=CC=C1,0.264892334,O=C(NC(Sc1ccccc1)c2ccccc2)c3ccccc3
969,O=P1(O)OC2=C(CC)C=C3C(CCCC3)=C2C4=C(O1)C(CC)=CC5=C4CCCC5,O=C(C1=CC=CC=C1)/N=C/C2=CC=CC=C2,SC1=CC=CC=C1C,0.118834511,O=C(NC(Sc1ccccc1C)c2ccccc2)c3ccccc3
970,O=P1(O)OC2=C(CC)C=C3C(CCCC3)=C2C4=C(O1)C(CC)=CC5=C4CCCC5,O=C(C1=CC=CC=C1)/N=C/C2=CC=CC=C2,SC1CCCCC1,0.0,O=C(NC(SC1CCCCC1)c2ccccc2)c3ccccc3
971,O=P1(O)OC2=C(CC)C=C3C(CCCC3)=C2C4=C(O1)C(CC)=CC5=C4CCCC5,O=C(C1=CC=CC=C1)/N=C/C2=CC=CC3=C2C=CC=C3,CCS,-0.07114786,O=C(NC(SCC)c1cccc2ccccc12)c3ccccc3
972,O=P1(O)OC2=C(CC)C=C3C(CCCC3)=C2C4=C(O1)C(CC)=CC5=C4CCCC5,O=C(C1=CC=CC=C1)/N=C/C2=CC=CC3=C2C=CC=C3,SC1=CC=C(OC)C=C1,0.340722979,O=C(NC(Sc1ccc(OC)cc1)c2cccc3ccccc23)c4ccccc4
973,O=P1(O)OC2=C(CC)C=C3C(CCCC3)=C2C4=C(O1)C(CC)=CC5=C4CCCC5,O=C(C1=CC=CC=C1)/N=C/C2=CC=CC3=C2C=CC=C3,SC1=CC=CC=C1,0.682601444,O=C(NC(Sc1ccccc1)c2cccc3ccccc23)c4ccccc4
974,O=P1(O)OC2=C(CC)C=C3C(CCCC3)=C2C4=C(O1)C(CC)=CC5=C4CCCC5,O=C(C1=CC=CC=C1)/N=C/C2=CC=CC3=C2C=CC=C3,SC1=CC=CC=C1C,0.289903935,O=C(NC(Sc1c(C)cccc1)c2cccc3ccccc23)c4ccccc4
975,O=P1(O)OC2=C(CC)C=C3C(CCCC3)=C2C4=C(O1)C(CC)=CC5=C4CCCC5,O=C(C1=CC=CC=C1)/N=C/C2=CC=CC3=C2C=CC=C3,SC1CCCCC1,0.142812956,O=C(NC(SC1CCCCC1)c2cccc3ccccc23)c4ccccc4
976,O=P1(O)OC2=C(CC3=C(C=CC=C4)C4=CC5=C3C=CC=C5)C=C6C(C=CC=C6)=C2C7=C(O1)C(CC8=C(C=CC=C9)C9=CC%10=C8C=CC=C%10)=CC%11=C7C=CC=C%11,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(C(F)(F)F)C=C2,CCS,0.264892334,O=C(NC(SCC)c1ccc(C(F)(F)F)cc1)c2ccccc2
977,O=P1(O)OC2=C(CC3=C(C=CC=C4)C4=CC5=C3C=CC=C5)C=C6C(C=CC=C6)=C2C7=C(O1)C(CC8=C(C=CC=C9)C9=CC%10=C8C=CC=C%10)=CC%11=C7C=CC=C%11,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(C(F)(F)F)C=C2,SC1=CC=C(OC)C=C1,0.650583556,O=C(NC(Sc1ccc(OC)cc1)c2ccc(C(F)(F)F)cc2)c3ccccc3
978,O=P1(O)OC2=C(CC3=C(C=CC=C4)C4=CC5=C3C=CC=C5)C=C6C(C=CC=C6)=C2C7=C(O1)C(CC8=C(C=CC=C9)C9=CC%10=C8C=CC=C%10)=CC%11=C7C=CC=C%11,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(C(F)(F)F)C=C2,SC1=CC=CC=C1,0.820945045,O=C(NC(Sc1ccccc1)c2ccc(C(F)(F)F)cc2)c3ccccc3
979,O=P1(O)OC2=C(CC3=C(C=CC=C4)C4=CC5=C3C=CC=C5)C=C6C(C=CC=C6)=C2C7=C(O1)C(CC8=C(C=CC=C9)C9=CC%10=C8C=CC=C%10)=CC%11=C7C=CC=C%11,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(C(F)(F)F)C=C2,SC1=CC=CC=C1C,0.820945045,O=C(NC(Sc1ccccc1C)c2ccc(C(F)(F)F)cc2)c3ccccc3
980,O=P1(O)OC2=C(CC3=C(C=CC=C4)C4=CC5=C3C=CC=C5)C=C6C(C=CC=C6)=C2C7=C(O1)C(CC8=C(C=CC=C9)C9=CC%10=C8C=CC=C%10)=CC%11=C7C=CC=C%11,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(C(F)(F)F)C=C2,SC1CCCCC1,0.366586769,O=C(NC(SC1CCCCC1)c2ccc(C(F)(F)F)cc2)c3ccccc3
981,O=P1(O)OC2=C(CC3=C(C=CC=C4)C4=CC5=C3C=CC=C5)C=C6C(C=CC=C6)=C2C7=C(O1)C(CC8=C(C=CC=C9)C9=CC%10=C8C=CC=C%10)=CC%11=C7C=CC=C%11,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(Cl)C=C2Cl,CCS,0.240111033,Clc1cc(Cl)c(C(SCC)NC(c2ccccc2)=O)cc1
982,O=P1(O)OC2=C(CC3=C(C=CC=C4)C4=CC5=C3C=CC=C5)C=C6C(C=CC=C6)=C2C7=C(O1)C(CC8=C(C=CC=C9)C9=CC%10=C8C=CC=C%10)=CC%11=C7C=CC=C%11,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(Cl)C=C2Cl,SC1=CC=C(OC)C=C1,0.589002233,Clc1cc(Cl)c(C(Sc2ccc(OC)cc2)NC(c3ccccc3)=O)cc1
983,O=P1(O)OC2=C(CC3=C(C=CC=C4)C4=CC5=C3C=CC=C5)C=C6C(C=CC=C6)=C2C7=C(O1)C(CC8=C(C=CC=C9)C9=CC%10=C8C=CC=C%10)=CC%11=C7C=CC=C%11,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(Cl)C=C2Cl,SC1=CC=CC=C1,0.749510758,Clc1cc(Cl)c(C(Sc2ccccc2)NC(c3ccccc3)=O)cc1
984,O=P1(O)OC2=C(CC3=C(C=CC=C4)C4=CC5=C3C=CC=C5)C=C6C(C=CC=C6)=C2C7=C(O1)C(CC8=C(C=CC=C9)C9=CC%10=C8C=CC=C%10)=CC%11=C7C=CC=C%11,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(Cl)C=C2Cl,SC1=CC=CC=C1C,0.682601444,Clc1cc(Cl)c(C(Sc2ccccc2C)NC(c3ccccc3)=O)cc1
985,O=P1(O)OC2=C(CC3=C(C=CC=C4)C4=CC5=C3C=CC=C5)C=C6C(C=CC=C6)=C2C7=C(O1)C(CC8=C(C=CC=C9)C9=CC%10=C8C=CC=C%10)=CC%11=C7C=CC=C%11,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(Cl)C=C2Cl,SC1CCCCC1,0.340722979,Clc1cc(Cl)c(C(SC2CCCCC2)NC(c3ccccc3)=O)cc1
986,O=P1(O)OC2=C(CC3=C(C=CC=C4)C4=CC5=C3C=CC=C5)C=C6C(C=CC=C6)=C2C7=C(O1)C(CC8=C(C=CC=C9)C9=CC%10=C8C=CC=C%10)=CC%11=C7C=CC=C%11,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,CCS,0.289903935,COc1ccc(C(SCC)NC(c2ccccc2)=O)cc1
987,O=P1(O)OC2=C(CC3=C(C=CC=C4)C4=CC5=C3C=CC=C5)C=C6C(C=CC=C6)=C2C7=C(O1)C(CC8=C(C=CC=C9)C9=CC%10=C8C=CC=C%10)=CC%11=C7C=CC=C%11,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,SC1=CC=C(OC)C=C1,0.650583556,COc1ccc(C(Sc2ccc(OC)cc2)NC(c3ccccc3)=O)cc1
988,O=P1(O)OC2=C(CC3=C(C=CC=C4)C4=CC5=C3C=CC=C5)C=C6C(C=CC=C6)=C2C7=C(O1)C(CC8=C(C=CC=C9)C9=CC%10=C8C=CC=C%10)=CC%11=C7C=CC=C%11,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,SC1=CC=CC=C1,0.749510758,COc1ccc(C(Sc2ccccc2)NC(c3ccccc3)=O)cc1
989,O=P1(O)OC2=C(CC3=C(C=CC=C4)C4=CC5=C3C=CC=C5)C=C6C(C=CC=C6)=C2C7=C(O1)C(CC8=C(C=CC=C9)C9=CC%10=C8C=CC=C%10)=CC%11=C7C=CC=C%11,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,SC1=CC=CC=C1C,0.749510758,COc1ccc(C(Sc2ccccc2C)NC(c3ccccc3)=O)cc1
990,O=P1(O)OC2=C(CC3=C(C=CC=C4)C4=CC5=C3C=CC=C5)C=C6C(C=CC=C6)=C2C7=C(O1)C(CC8=C(C=CC=C9)C9=CC%10=C8C=CC=C%10)=CC%11=C7C=CC=C%11,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,SC1CCCCC1,0.392793996,COc1ccc(C(SC2CCCCC2)NC(c3ccccc3)=O)cc1
991,O=P1(O)OC2=C(CC3=C(C=CC=C4)C4=CC5=C3C=CC=C5)C=C6C(C=CC=C6)=C2C7=C(O1)C(CC8=C(C=CC=C9)C9=CC%10=C8C=CC=C%10)=CC%11=C7C=CC=C%11,O=C(C1=CC=CC=C1)/N=C/C2=CC=CC=C2,CCS,0.289903935,O=C(NC(SCC)c1ccccc1)c2ccccc2
